id,index,host_is_superhost,host_total_listings_count,host_identity_verified,colonia,alcaldía,código_postal,latitude,longitude,accommodates,bathrooms,bedrooms,beds,precio,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,first_review,last_review,review_scores_rating,insta_book,flexible_cancel,Tipo Listado,pets_allowed,gym,breakfast,washer,dryer,parking,elevator,pool,smoking_allowed,hot_tub,ad_duration,Entire home/apt,ln_price,nombre_x,pi_dist,nombre_y,metro_distance
10464501,17264,1,1,1,Condesa,Cuauhtémoc,6170,19.41128,-99.18196,5,1.5,2,3,531,2846,190,2,266,109,28/2/16,29/6/19,98,0,0,0,0,0,0,0,1,1,0,0,0,0,40.54292696,0,6.274762021,La Condesa,0.599286348,Juanacatlán,0.180419154
10466339,17287,0,2,0,,Venustiano Carranza,15900,19.40989,-99.09971,7,1.5,2,4,892,0,0,1,0,2,7/7/19,15/7/19,90,1,1,1,0,0,0,0,0,1,0,0,0,0,0.295693957,1,6.793466133,Palacio Nacional,4.161725969,Velódromo,0.382673689
10502006,17325,1,4,1,Polanco,Miguel Hidalgo,11520,19.43714,-99.19371,3,2,1,2,1366,0,493,3,379,152,23/1/16,29/6/19,98,0,1,1,1,0,0,1,1,1,1,0,0,0,41.72570279,1,7.21964204,Polanco,0.408823438,Polanco,0.517748383
10514721,17354,1,3,1,Hipódromo,Cuauhtémoc,6100,19.405,-99.17096,2,1,1,1,1461,4363,569,1,0,12,3/10/16,22/5/19,98,1,0,1,0,0,0,1,1,0,1,0,0,0,33.38056223,1,7.286876412,La Condesa,1.203608674,Chilpancingo_1_2,0.290645338
10540211,17387,0,3,1,Roma Norte,Cuauhtémoc,6700,19.41584,-99.1607,2,1,0,1,949,3794,379,1,0,97,23/1/16,7/7/19,98,0,0,1,0,0,0,0,1,1,0,0,0,0,41.72570279,1,6.855408799,Arena México,1.365415032,Hospital General_1,0.82132462
10540306,17421,0,3,1,Roma Norte,Cuauhtémoc,6700,19.4184,-99.1618,2,1,1,1,949,3794,379,1,0,122,20/1/16,7/7/19,90,1,1,1,0,0,0,0,1,1,0,0,0,0,41.82426744,1,6.855408799,Monumento a los Héroes de la Independencia,1.144247516,Insurgentes_1_5,0.597073346
10541023,17458,0,3,1,Roma Norte,Cuauhtémoc,6700,19.41838,-99.16093,3,1,1,2,930,3794,379,1,0,119,23/1/16,28/6/19,95,1,0,1,0,0,0,0,1,1,0,0,0,0,41.72570279,1,6.835184586,Reforma 222,1.186245552,Insurgentes_1_5,0.62859618
10565746,17463,1,6,0,Centro Histórico,Cuauhtémoc,6010,19.43623,-99.13964,6,1.5,2,3,1878,1897,474,2,190,18,28/3/16,30/6/19,99,1,0,1,0,0,0,1,1,1,0,0,0,0,39.59013532,1,7.53796266,Palacio Postal,0.070170639,Bellas Artes_1,0.106280599
10576847,17498,1,7,1,Centro Histórico,Cuauhtémoc,6000,19.42655,-99.13659,6,2,2,3,949,2846,379,1,0,182,3/2/16,28/6/19,97,1,0,1,1,0,0,1,1,1,1,0,1,0,41.36429906,1,6.855408799,Gran Hotel Ciudad de México,0.647104169,Isabel la Católica_1_5,0.1389419
10588526,17534,1,1,1,Hipódromo,Cuauhtémoc,6100,19.4101,-99.17483,2,1,0,1,626,5691,949,1,0,60,15/4/16,4/5/19,99,1,0,0,0,0,0,0,1,0,1,0,0,0,38.99874741,1,6.439350371,La Condesa,0.509219912,Patriotismo_1_2,0.629209551
10595504,17552,0,1,1,Insurgentes,Benito Juárez,3920,19.37039,-99.18153,2,1,1,1,379,0,0,1,250,15,11/3/16,23/6/19,100,0,0,0,0,0,0,1,1,1,0,0,0,0,40.14866835,0,5.937536205,Cineteca Nacional,2.05172903,Insurgentes Sur_1,0.471448235
10596976,17602,1,17,0,Centro Histórico,Cuauhtémoc,13400,19.43471,-99.14607,5,2,2,2,854,0,500,2,200,137,4/2/16,29/6/19,97,0,0,1,0,1,0,0,1,1,1,1,0,0,41.33144418,1,6.749931194,Alameda Central,0.242749837,Juárez_1_3,0.227976231
10597075,17631,1,3,1,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.42828,-99.17064,2,1.5,1,1,1518,5691,664,2,190,203,9/2/16,11/7/19,99,1,0,1,0,0,0,1,1,1,1,0,0,0,41.16716976,1,7.325148958,Monumento a los Héroes de la Independencia,0.334178516,Sevilla,0.709540323
10600867,17642,0,2,1,Santa Cruz Atoyac,Benito Juárez,3310,19.36481,-99.16188,6,2,2,3,1214,0,323,4,114,147,31/1/16,9/7/19,93,0,0,1,0,1,0,1,1,1,1,1,1,1,41.46286371,1,7.101675972,Cineteca Nacional,0.554947574,Zapata,0.715919924
10613863,17684,1,4,1,Nápoles,Miguel Hidalgo,3810,19.39749,-99.17835,2,1,1,1,379,3794,228,1,95,39,8/5/16,8/6/19,99,0,0,1,0,0,0,0,1,1,1,0,0,0,38.24308507,0,5.937536205,La Condesa,1.855198955,Patriotismo_1_2,0.900663873
10625830,17722,1,1,1,Centro Histórico,Cuauhtémoc,6000,19.43302,-99.14609,4,2,2,2,1290,0,386,1,0,52,26/3/16,28/5/19,96,1,0,0,0,1,0,1,1,1,1,1,0,0,39.65584509,1,7.162397497,Alameda Central,0.369252378,Juárez_1_3,0.1748414
10681788,17751,1,2,1,Roma Norte,Cuauhtémoc,6700,19.41588,-99.16175,2,1,1,1,417,0,474,1,209,93,19/2/16,30/5/19,96,1,0,1,0,0,0,0,1,1,1,0,0,0,40.83862092,0,6.033086222,Monumento a los Héroes de la Independencia,1.390056303,Insurgentes_1_5,0.871720945
10727927,17777,0,1,0,Asturias,Cuauhtémoc,6860,19.40567,-99.13497,2,1,1,1,400,0,0,1,0,40,17/3/18,18/3/19,95,1,1,0,0,0,0,0,1,1,0,0,0,0,16.00032855,0,5.991464547,Arena México,2.720319165,Chabacano,0.320577564
10729717,17804,0,1,0,Condesa,Cuauhtémoc,6170,19.41053,-99.17665,4,1,2,2,1499,2500,500,1,300,2,2/1/19,20/2/19,100,0,1,0,0,0,1,1,0,0,0,0,0,0,6.406702396,1,7.312553498,La Condesa,0.404552429,Patriotismo_1_2,0.580561894
10741796,17842,1,44,0,Centro Histórico,Cuauhtémoc,6000,19.4337,-99.1454,2,1,1,1,949,1897,379,1,0,63,12/2/16,18/4/19,97,1,0,1,0,1,0,1,1,1,1,1,0,0,41.0686051,1,6.855408799,Alameda Central,0.265890261,Juárez_1_3,0.245546321
10772712,17853,1,6,0,Centro Histórico,Cuauhtémoc,6010,19.43639,-99.13807,6,1.5,2,3,1878,1897,474,2,190,19,30/3/16,24/3/19,100,1,0,1,0,0,0,1,1,1,0,0,0,0,39.52442555,1,7.53796266,Palacio Postal,0.227554317,Allende,0.17523239
10801593,17901,1,14,1,Anzures,Miguel Hidalgo,11590,19.4295,-99.17758,4,1.5,1,2,702,2462,0,3,300,14,19/4/17,28/4/19,100,0,0,1,0,0,0,1,1,1,0,0,0,0,26.87529518,1,6.553933404,Monumento a los Héroes de la Independencia,1.06742179,Chapultepec,1.032434116
10810424,17927,0,1,1,Roma Norte,Cuauhtémoc,6700,19.41418,-99.16092,4,1,2,2,1100,0,379,1,0,166,9/2/16,30/6/19,94,1,1,0,1,0,0,0,1,0,0,0,0,0,41.16716976,1,7.003065459,Arena México,1.516622743,Hospital General_1,0.810950862
10811909,17955,1,3,0,Polanco,Miguel Hidalgo,11560,19.43559,-99.18405,2,1,1,1,740,0,0,1,0,165,14/2/16,1/6/19,100,1,0,1,0,0,0,1,1,1,1,0,0,0,41.00289534,0,6.606650186,Polanco,1.224006045,Polanco,0.748103686
10814260,17987,1,2,1,Roma Norte,Cuauhtémoc,6700,19.41588,-99.15804,2,1,1,1,759,3775,664,2,3794,37,10/9/16,1/6/19,99,0,1,1,0,0,0,0,1,0,1,0,0,0,34.13622456,1,6.632001777,Arena México,1.181537931,Hospital General_1,0.562234093
10827023,18016,1,7,1,Coyoacán,Coyoacán,4360,19.33819,-99.18088,2,1,1,1,398,0,0,1,0,88,13/3/16,2/7/19,99,0,0,1,0,0,0,1,1,1,1,0,0,0,40.08295858,0,5.986452005,Ciudad Universitaria,0.630037969,Copilco,0.513748571
10829812,18032,1,8,1,Narvarte,Benito Juárez,3020,19.38818,-99.15516,2,1,1,1,986,0,0,1,0,13,1/12/16,2/3/19,95,0,1,1,0,0,0,1,1,1,1,0,0,0,31.44212407,1,6.893656355,Cineteca Nacional,3.21984298,Eugenia,0.303392405
10830593,18074,0,1,1,Escandón,Miguel Hidalgo,11800,19.40356,-99.1781,2,1,1,1,247,0,0,1,129,9,29/2/16,9/5/19,100,0,1,0,0,0,0,1,1,1,0,0,1,0,40.51007208,0,5.509388337,La Condesa,1.180670423,Patriotismo_1_2,0.22927781
10852696,18092,1,8,1,Narvarte,Benito Juárez,3020,19.38811,-99.15508,2,1,1,1,778,0,0,3,250,4,28/2/16,30/5/19,90,1,1,1,0,0,0,1,1,1,1,0,0,0,40.54292696,1,6.656726524,Cineteca Nacional,3.215133594,Eugenia,0.304246861
10853186,18122,1,8,1,Narvarte,Benito Juárez,3020,19.38648,-99.15359,2,1,1,1,778,0,0,3,250,8,28/2/16,10/3/19,98,0,1,1,0,0,0,1,1,1,1,0,0,0,40.54292696,1,6.656726524,Cineteca Nacional,3.10022468,Eugenia,0.383635589
10853658,18152,1,8,1,Narvarte,Benito Juárez,3020,19.38607,-99.15359,2,1,1,2,778,0,0,2,200,21,31/7/16,15/7/19,100,1,0,1,0,0,0,1,1,1,1,0,0,0,35.48327481,1,6.656726524,Cineteca Nacional,3.058161709,Eugenia,0.383773167
10853953,18194,1,6,1,Roma Sur,Cuauhtémoc,6760,19.40325,-99.1621,2,1,1,1,379,0,0,1,95,55,10/3/16,30/6/19,91,1,0,1,1,0,0,1,1,1,1,0,1,0,40.18152323,0,5.937536205,La Condesa,1.985485373,Chilpancingo_1_2,0.70752117
10861304,18232,1,24,1,Centro Histórico,Cuauhtémoc,6000,19.43435,-99.14563,2,1,0,1,835,0,400,2,250,200,30/1/16,8/6/19,96,1,0,1,0,1,0,1,1,1,1,0,0,0,41.4957186,1,6.727431725,Alameda Central,0.226876691,Juárez_1_3,0.244324854
10865346,18248,0,1,1,Centro Histórico,Cuauhtémoc,6000,19.42839,-99.1364,9,2,2,5,1195,0,300,4,250,131,24/3/16,24/6/19,97,1,0,0,1,0,0,0,0,1,1,0,0,0,39.72155486,1,7.085901464,Gran Hotel Ciudad de México,0.449757214,Isabel la Católica_1_5,0.295555157
10878407,18291,1,1,1,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.42776,-99.17108,4,2,2,3,2201,0,350,4,500,68,17/4/16,8/5/19,99,0,0,0,0,0,0,1,1,1,1,0,0,0,38.93303764,1,7.696667082,Monumento a los Héroes de la Independencia,0.359670172,Sevilla,0.65264516
10883741,18314,1,5,1,Hipódromo,Cuauhtémoc,6100,19.41084,-99.1732,2,1,1,1,721,5691,341,1,0,140,15/5/16,4/7/19,97,0,0,1,0,0,0,1,1,1,0,0,1,0,38.01310089,0,6.580639137,La Condesa,0.550607591,Chilpancingo_1_2,0.763110456
10905603,18351,1,1,1,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.42533,-99.17321,4,1,2,2,1119,2846,379,2,190,89,27/4/16,26/6/19,98,1,1,0,0,0,0,0,1,0,0,0,0,0,38.6044888,1,7.020190708,Monumento a los Héroes de la Independencia,0.604760298,Sevilla,0.461099261
10907873,18374,0,2,1,Condesa,Cuauhtémoc,6170,19.41162,-99.18086,8,2,2,3,1328,0,474,4,190,137,29/2/16,13/7/19,92,1,0,1,1,0,0,0,0,1,1,0,0,0,40.51007208,1,7.19142933,La Condesa,0.482419054,Juanacatlán,0.190617189
10910030,18410,1,1,1,Coyoacán,Coyoacán,4100,19.35505,-99.15386,2,1,0,1,588,4743,436,2,190,106,10/2/16,5/6/19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,41.13431487,1,6.376726948,Museo Frida Kahlo,0.882792834,Eje Central_1_3,0.731397058
10920634,18441,0,2,0,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.43394,-99.16894,1,1,1,1,285,0,150,1,0,35,22/2/18,8/7/19,95,1,0,1,0,0,0,1,1,0,0,0,1,0,16.723136,0,5.65248918,Monumento a los Héroes de la Independencia,0.776687779,Normal,1.15979415
10930415,18456,0,1,1,Centro Histórico,Cuauhtémoc,6000,19.43611,-99.13064,2,1,1,1,360,0,0,2,190,128,16/3/16,26/6/19,95,1,0,0,0,0,0,1,1,1,0,0,1,0,39.98439393,0,5.886104031,Museo del Templo Mayor,0.154933852,Zócalo,0.410881051
10971101,18494,0,1,1,Hipódromo,Cuauhtémoc,6100,19.40882,-99.17011,4,1,1,1,968,2846,474,4,379,131,13/2/16,11/7/19,97,0,0,0,0,0,0,1,1,1,0,0,0,0,41.03575022,1,6.875232087,La Condesa,0.942894406,Chilpancingo_1_2,0.389482331
11008917,18533,0,1,1,Centro Histórico,Cuauhtémoc,6060,19.43063,-99.1425,2,1,1,1,607,0,250,2,130,28,16/2/16,5/4/19,89,0,1,0,0,0,0,0,0,1,1,0,1,0,40.93718557,1,6.408528791,Torre Latinoamericana,0.413989335,San Juan de Letrán,0.145616804
11022225,18557,0,1,0,Roma Norte,Cuauhtémoc,1710,19.41998,-99.15904,2,1,1,1,1404,2846,417,3,0,79,13/3/16,7/7/19,94,1,0,0,1,0,0,1,1,0,0,0,0,0,40.08295858,1,7.247080585,Arena México,0.938663777,Insurgentes_1_5,0.596900376
11037725,18585,0,4,1,Polanco,Miguel Hidalgo,11560,19.4289,-99.18837,2,1,0,1,854,0,0,1,0,27,14/2/16,25/5/19,93,0,1,1,0,0,0,1,1,0,0,0,0,0,41.00289534,1,6.749931194,Polanco,0.940394883,Auditorio,0.532984342
11047706,18609,1,1,0,Campestre/Guadalupe Inn,Álvaro Obregón,1020,19.36075,-99.18752,3,1,1,2,569,0,0,1,0,159,19/2/16,13/7/19,99,1,0,0,0,0,0,0,1,0,0,0,1,0,40.83862092,1,6.343880434,San Ángel,1.676044876,Barranca del Muerto,0.171671726
11047959,18644,1,3,1,Roma Sur,Cuauhtémoc,6760,19.40723,-99.16454,3,1,1,1,759,1897,323,2,285,88,24/11/17,7/7/19,97,0,0,1,0,0,0,0,1,1,0,0,0,0,19.68007557,1,6.632001777,La Condesa,1.525569423,Chilpancingo_1_2,0.427293382
11061435,18679,1,1,0,Tabacalera,Cuauhtémoc,6030,19.43627,-99.15266,2,1,1,1,2371,0,1878,1,0,50,18/8/16,7/7/19,100,0,1,0,0,1,1,1,1,1,1,1,0,1,34.8918869,1,7.771067086,Monumento y Museo de la Revolución,0.203526582,Revolución_1,0.309822403
11064104,18704,0,19,1,Condesa,Cuauhtémoc,6700,19.41356,-99.17329,8,4,3,4,3794,9485,1043,4,474,112,7/5/16,11/7/19,98,0,0,1,0,0,0,1,1,1,1,0,0,0,38.27593996,1,8.24117615,La Condesa,0.406104932,Chapultepec,0.820506327
11086887,18738,1,6,0,,Cuajimalpa de Morelos,5330,19.35822,-99.28488,2,1.5,1,1,645,5000,1500,1,0,15,12/11/16,18/6/19,100,1,0,1,0,1,0,1,1,1,0,0,0,0,32.06636687,1,6.469250317,Plaza San Jacinto,9.819737334,Observatorio,9.847350539
11104323,18768,1,3,1,,Cuajimalpa de Morelos,5400,19.36369,-99.27555,3,1,1,2,759,4913,285,3,949,41,21/5/16,11/7/19,98,0,0,1,1,1,0,1,1,1,1,0,1,0,37.81597158,1,6.632001777,Plaza San Jacinto,8.979017843,Observatorio,8.701798337
11116893,18782,0,7,1,Santa Cruz Atoyac,Benito Juárez,3310,19.36735,-99.16169,3,1,1,2,607,0,323,2,209,125,27/2/16,3/6/19,96,1,0,1,0,0,0,0,1,0,1,0,0,0,40.57578184,1,6.408528791,Cineteca Nacional,0.811672239,Zapata,0.481445101
11117767,18812,0,7,1,Santa Cruz Atoyac,Benito Juárez,3310,19.3668,-99.1623,6,2,2,3,1404,0,493,4,190,30,7/5/16,27/5/19,95,1,0,1,0,0,0,1,1,1,1,0,0,0,38.27593996,1,7.247080585,Cineteca Nacional,0.730403333,Zapata,0.497297209
11145314,18848,0,1,1,Centro Histórico,Cuauhtémoc,6000,19.43113,-99.13805,3,1,1,1,797,3000,300,1,0,40,31/12/16,10/7/19,99,1,0,0,0,0,0,0,1,1,1,0,0,0,30.45647755,1,6.680854679,Gran Hotel Ciudad de México,0.377374678,San Juan de Letrán,0.326482014
11158668,18884,1,1,0,Nápoles,Benito Juárez,3810,19.39736,-99.17828,3,1,1,1,721,3604,474,2,285,63,24/2/16,1/7/19,97,1,0,0,0,0,0,0,1,1,0,0,0,0,40.6743465,1,6.580639137,La Condesa,1.869116651,Patriotismo_1_2,0.915235402
11165194,18915,0,4,1,Polanco,Miguel Hidalgo,11560,19.43114,-99.18808,1,1,0,1,854,0,379,1,285,17,21/5/16,14/3/19,90,0,1,1,0,0,0,1,1,0,0,0,0,0,37.81597158,1,6.749931194,Polanco,0.845916827,Polanco,0.377848686
11169840,18947,0,3,1,Roma Norte,Cuauhtémoc,6700,19.42147,-99.1546,4,2,2,3,1195,2052,400,2,200,17,21/2/18,19/2/19,91,1,1,1,1,0,0,1,1,1,0,0,0,0,16.75599088,1,7.085901464,Arena México,0.471116208,Cuauhtémoc_1_2,0.465600283
11207464,18975,1,3,1,Polanco,Miguel Hidalgo,11529,19.44361,-99.20207,2,1,1,1,550,6000,250,1,0,93,2/3/16,31/5/19,98,1,0,1,0,0,0,1,1,1,1,1,0,1,40.44436231,0,6.309918278,Polanco,1.272844048,San Joaquín,1.116813464
11211690,19004,1,1,0,Hipódromo,Cuauhtémoc,6100,19.41301,-99.16686,2,1,1,1,1328,0,569,1,0,43,9/3/16,31/5/19,99,1,0,0,0,0,0,0,1,1,0,0,0,0,40.21437812,1,7.19142933,La Condesa,1.082157769,Chilpancingo_1_2,0.820198912
11221421,19034,1,6,1,San Miguel Chapultepec,Miguel Hidalgo,11850,19.41157,-99.18531,4,1,2,3,1859,0,285,2,190,26,3/11/16,8/6/19,98,0,1,1,0,0,0,0,0,0,0,0,0,0,32.36206082,1,7.527793988,La Condesa,0.905273779,Juanacatlán,0.370309249
11223063,19065,0,1,0,Polanco,Miguel Hidalgo,11550,19.42897,-99.19714,2,1.5,1,1,2276,3794,0,1,0,26,4/3/16,6/7/19,99,0,1,0,0,0,0,1,1,0,1,0,0,0,40.37865254,1,7.730174795,Polanco,0.573296191,Auditorio,0.697436577
11239328,19095,1,7,1,Polanco,Miguel Hidalgo,11550,19.42993,-99.19705,2,1,1,1,949,0,379,1,285,77,10/3/16,21/4/19,98,1,0,1,1,0,1,1,1,1,1,0,0,0,40.18152323,0,6.855408799,Polanco,0.468769313,Auditorio,0.757686714
11276506,19131,1,1,0,Anzures,Miguel Hidalgo,11300,19.43225,-99.1735,2,1.5,1,1,304,0,100,2,200,38,21/5/17,2/7/19,98,1,0,0,0,0,0,1,0,1,0,0,0,0,25.82393889,0,5.717027701,Monumento a los Héroes de la Independencia,0.836621665,Sevilla,1.186404761
11278959,19154,1,1,0,Hipódromo,Cuauhtémoc,6100,19.40633,-99.17054,2,1,1,1,569,0,379,1,95,29,20/3/16,20/1/19,99,1,0,0,0,1,0,1,1,1,1,0,0,0,39.85297439,0,6.343880434,La Condesa,1.108551411,Chilpancingo_1_2,0.242739142
11284824,19187,0,2,1,Narvarte,Benito Juárez,3010,19.40307,-99.14549,2,1,0,2,341,0,200,1,100,145,12/4/16,7/6/19,92,1,0,1,0,0,0,0,0,1,0,0,1,0,39.09731206,1,5.831882477,Arena México,2.467872486,Lázaro Cárdenas,0.45538264
11293857,19215,1,4,1,Polanco,Miguel Hidalgo,11529,19.44459,-99.20152,6,2,2,2,1613,5691,569,2,379,104,25/2/16,29/6/19,97,1,1,1,1,1,0,1,1,1,1,1,1,0,40.64149161,1,7.385851078,Polanco,1.338527445,San Joaquín,1.043843735
11317581,19244,1,6,1,Roma Norte,Cuauhtémoc,6700,19.4132,-99.16479,4,1,1,2,626,2000,400,2,350,109,21/2/16,2/7/19,97,0,0,1,0,0,0,0,1,1,0,0,0,0,40.77291115,1,6.439350371,La Condesa,1.295997744,Chilpancingo_1_2,0.905546827
11318132,19274,0,2,1,Hipódromo,Cuauhtémoc,6100,19.40396,-99.17031,2,1,2,2,778,0,250,1,200,177,23/4/16,3/7/19,94,1,0,1,1,0,0,1,1,1,0,0,0,0,38.73590833,1,6.656726524,La Condesa,1.337699377,Chilpancingo_1_2,0.289798746
11322737,19307,1,1,0,Narvarte,Benito Juárez,3020,19.40083,-99.14791,2,1,2,1,266,0,0,1,0,31,2/6/16,24/6/19,97,0,1,0,0,0,0,0,0,0,0,0,0,0,37.42171297,1,5.583496309,Arena México,2.661756336,Lázaro Cárdenas,0.783294832
11324556,19334,1,2,1,Roma Sur,Cuauhtémoc,6760,19.40982,-99.1645,5,2,2,3,1176,1897,379,2,190,142,26/2/16,12/7/19,97,0,0,1,1,0,0,0,1,1,0,0,0,0,40.60863673,1,7.069874128,La Condesa,1.406759931,Chilpancingo_1_2,0.602510936
11334711,19365,1,3,1,Polanco,Miguel Hidalgo,11529,19.44283,-99.2018,2,1,1,1,550,7000,250,3,0,103,13/4/16,31/5/19,98,0,0,1,0,0,0,1,1,1,1,1,0,1,39.06445718,0,6.309918278,Polanco,1.184636483,San Joaquín,1.109303484
11394430,19397,0,2,1,Roma Norte,Cuauhtémoc,6700,19.41955,-99.15705,2,1,1,1,436,1897,379,1,190,49,14/4/17,13/7/19,84,1,0,1,0,0,0,0,0,1,0,0,0,0,27.0395696,1,6.077642243,Arena México,0.80361915,Niños Héroes_1,0.713974105
11418097,19427,0,2,1,Juárez,Cuauhtémoc,6600,19.42865,-99.15465,2,1.5,1,1,759,4268,474,1,0,10,31/10/16,23/4/19,98,0,0,1,0,0,0,1,1,1,1,0,0,0,32.46062547,1,6.632001777,Arena México,0.563233493,Cuauhtémoc_1_2,0.33246814
11420133,19454,0,25,0,Hipódromo,Cuauhtémoc,6100,19.40874,-99.17152,2,1,1,1,1366,5691,569,1,0,50,18/3/16,24/5/19,96,1,0,1,0,0,0,1,1,1,0,0,0,0,39.91868416,1,7.21964204,La Condesa,0.839340553,Chilpancingo_1_2,0.472721996
11431838,19484,0,25,0,Hipódromo,Cuauhtémoc,6100,19.40965,-99.17038,2,1,1,1,1461,5691,569,1,0,64,2/3/16,2/5/19,96,1,0,1,0,0,0,1,1,0,0,0,0,0,40.44436231,1,7.286876412,La Condesa,0.864677053,Chilpancingo_1_2,0.484267961
11460775,19514,0,1,0,Hipódromo,Cuauhtémoc,6100,19.40564,-99.1763,4,1,2,2,1233,0,569,2,171,10,19/8/17,10/3/19,94,0,0,0,0,0,0,0,1,1,0,0,1,0,22.86699932,1,7.117205503,La Condesa,0.948860667,Patriotismo_1_2,0.2270381
11473257,19545,1,1,0,Polanco,Miguel Hidalgo,11520,19.44135,-99.18911,4,1,1,1,1499,10000,500,2,500,9,23/1/17,29/5/19,100,0,0,0,0,0,0,1,1,1,1,0,0,0,29.70081521,1,7.312553498,Polanco,1.069446678,San Joaquín,0.533234295
11514841,19578,0,1,0,,Álvaro Obregón,1780,19.3395,-99.21575,2,1.5,1,2,457,0,300,1,0,35,18/5/16,23/6/19,97,1,1,0,0,0,0,1,1,1,0,0,0,0,37.94739112,1,6.124683391,Plaza San Jacinto,2.515618282,Barranca del Muerto,3.723046222
11524129,19610,0,1,0,San Diego Churubusco/Country Club,Iztapalapa,9450,19.36064,-99.13845,2,1,1,1,664,0,0,2,190,15,3/8/17,6/5/19,99,1,1,0,0,0,0,0,0,0,1,0,1,0,23.39267747,1,6.498282149,Museo Frida Kahlo,2.574767055,Ermita,0.458943633
11530432,19634,0,1,1,Condesa,Cuauhtémoc,6140,19.41356,-99.17974,2,1,1,1,266,7500,350,1,250,9,11/3/16,14/4/19,91,0,0,0,0,0,0,1,1,1,1,0,0,0,40.14866835,0,5.583496309,La Condesa,0.282668459,Juanacatlán,0.255018922
11532681,19652,1,1,1,Del Valle,Benito Juárez,3100,19.37938,-99.16785,2,1,1,1,645,0,0,1,0,28,30/10/16,3/5/19,99,1,1,0,0,0,0,0,1,1,1,0,0,0,32.49348036,0,6.469250317,Cineteca Nacional,2.099869788,División del Norte,0.875954787
11546411,19695,1,2,1,Anzures,Miguel Hidalgo,11320,19.4359,-99.18095,4,1,2,2,1309,0,300,1,0,19,27/3/16,31/3/19,94,1,0,1,0,1,0,1,1,1,1,1,0,0,39.62299021,1,7.177018766,Polanco,1.550404756,Polanco,1.068836184
11586625,19724,0,1,0,San Miguel Chapultepec,Miguel Hidalgo,11850,19.40939,-99.18792,2,1,0,1,892,0,350,2,388,12,15/11/16,17/2/19,100,0,0,0,0,0,0,0,1,0,0,0,1,0,31.96780221,1,6.793466133,La Condesa,1.249614548,Constituyentes_1_2,0.419982386
11591964,19754,1,4,1,Condesa,Cuauhtémoc,6140,19.4142,-99.17294,1,1,1,1,493,0,0,1,0,102,16/3/16,2/7/19,98,0,1,1,0,0,0,0,1,0,0,0,0,0,39.98439393,1,6.200509174,La Condesa,0.437611769,Chapultepec,0.774044133
11606162,19784,1,5,1,Hipódromo,Cuauhtémoc,6100,19.41062,-99.17318,2,1,1,1,949,5691,360,2,304,48,27/3/16,7/7/19,99,0,0,1,0,0,0,1,1,1,0,0,1,0,39.62299021,1,6.855408799,La Condesa,0.568720845,Chilpancingo_1_2,0.743751452
11623710,19817,1,1,1,Roma Norte,Cuauhtémoc,6700,19.41399,-99.15657,4,2,2,2,1404,5001,350,2,390,69,17/3/16,5/7/19,99,0,0,0,0,0,0,1,1,1,1,0,0,0,39.95153905,1,7.247080585,Arena México,1.287278337,Hospital General_1,0.354753498
11626067,19833,1,6,0,Centro Histórico,Cuauhtémoc,6010,19.43566,-99.13723,4,1,2,3,1688,1897,474,2,190,20,26/3/16,25/2/19,95,1,1,1,0,0,0,1,1,1,0,0,0,0,39.65584509,1,7.431299675,Palacio Postal,0.307525402,Allende,0.058386614
11658649,19875,1,21,1,Polanco,Miguel Hidalgo,11560,19.42846,-99.1907,2,1,1,1,702,15500,850,3,175,12,14/5/16,7/4/19,97,0,0,1,0,0,0,1,1,1,1,0,0,0,38.04595577,1,6.553933404,Polanco,0.79444651,Auditorio,0.367009981
11689564,19911,0,2,1,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.42677,-99.17542,2,1,1,1,455,0,199,1,0,40,3/4/16,31/5/19,96,1,0,1,0,0,0,1,1,1,0,0,1,0,39.39300602,0,6.120297419,Monumento a los Héroes de la Independencia,0.806160354,Sevilla,0.730662199
11692364,19935,1,21,1,Polanco,Miguel Hidalgo,11560,19.43061,-99.19214,4,3,2,2,1404,18500,850,5,175,15,2/5/16,20/4/19,95,0,0,1,0,1,0,1,1,1,1,0,0,0,38.44021438,1,7.247080585,Polanco,0.51604745,Polanco,0.338591566
11698888,19964,0,1,0,Escandón,Miguel Hidalgo,11800,19.40249,-99.1757,4,1,2,2,721,4000,200,2,150,69,7/7/16,31/5/19,93,0,1,0,0,0,0,1,0,1,1,0,1,0,36.27179203,1,6.580639137,La Condesa,1.303516297,Patriotismo_1_2,0.450577947
11702309,19995,0,2,1,Polanco,Miguel Hidalgo,11550,19.4286,-99.19132,2,1.5,1,1,1366,0,1669,1,95,30,1/5/16,31/1/19,95,0,0,1,0,0,0,1,1,1,0,0,0,0,38.47306926,1,7.21964204,Polanco,0.741669734,Auditorio,0.368703927
11720050,20024,0,1,1,Roma Sur,Cuauhtémoc,6760,19.40334,-99.16297,2,1,1,1,854,1897,379,2,379,109,16/4/16,1/7/19,96,0,0,0,0,0,0,0,1,1,1,0,0,0,38.96589252,1,6.749931194,La Condesa,1.907708371,Chilpancingo_1_2,0.620333232
